Iteration	CPUTime	PhysTime	Travels
1	1	0	0.00227272727
5	1	0	0.0113636364
10	1	0	0.0227272727
15	2	0	0.0340909091
20	2	0	0.0454545455
25	3	0	0.0568181818
30	3	0	0.0681818182
35	4	0	0.0795454545
40	4	0	0.0909090909
45	5	0	0.102272727
50	5	0	0.113636364
55	6	0	0.125
60	6	0	0.136363636
65	7	0	0.147727273
70	7	0	0.159090909
75	8	0	0.170454545
80	8	0	0.181818182
85	9	0	0.193181818
90	9	0	0.204545455
95	10	0	0.215909091
100	10	0	0.227272727
105	11	0	0.238636364
110	11	0	0.25
115	12	0	0.261363636
120	12	0	0.272727273
125	13	0	0.284090909
130	13	0	0.295454545
135	14	0	0.306818182
140	14	0	0.318181818
145	15	0	0.329545455
150	16	0	0.340909091
155	16	0	0.352272727
160	17	0	0.363636364
165	17	0	0.375
170	18	0	0.386363636
175	18	0	0.397727273
180	19	0	0.409090909
185	20	0	0.420454545
190	20	0	0.431818182
195	21	0	0.443181818
200	21	0	0.454545455
205	22	0	0.465909091
210	23	0	0.477272727
215	23	0	0.488636364
220	24	0	0.5
225	25	0	0.511363636
230	25	0	0.522727273
235	26	0	0.534090909
240	26	0	0.545454545
245	27	0	0.556818182
250	28	0	0.568181818
255	28	0	0.579545455
260	29	0	0.590909091
265	29	0	0.602272727
270	30	0	0.613636364
275	31	0	0.625
280	31	0	0.636363636
285	33	0	0.647727273
290	33	0	0.659090909
295	34	0	0.670454545
300	34	0	0.681818182
305	35	0	0.693181818
310	36	0	0.704545455
315	36	0	0.715909091
320	37	0	0.727272727
325	37	0	0.738636364
330	38	0	0.75
335	39	0	0.761363636
340	39	0	0.772727273
345	40	0	0.784090909
350	40	0	0.795454545
355	41	0	0.806818182
360	42	0	0.818181818
365	42	0	0.829545455
370	43	0	0.840909091
375	44	0	0.852272727
380	44	0	0.863636364
385	45	0	0.875
390	45	0	0.886363636
395	46	0	0.897727273
400	47	0	0.909090909
405	47	0	0.920454545
410	48	0	0.931818182
415	49	0	0.943181818
420	49	0	0.954545455
425	50	0	0.965909091
430	50	0	0.977272727
435	51	0	0.988636364
440	52	0	1
445	52	0	1.01136364
450	53	0	1.02272727
455	53	0	1.03409091
460	54	0	1.04545455
465	55	0	1.05681818
