Iteration	CPUTime	PhysTime	Travels
1	0	0	0.00227272727
5	1	0	0.0113636364
10	1	0	0.0227272727
15	2	0	0.0340909091
20	3	0	0.0454545455
25	3	0	0.0568181818
30	4	0	0.0681818182
35	4	0	0.0795454545
40	5	0	0.0909090909
45	6	0	0.102272727
50	6	0	0.113636364
55	7	0	0.125
60	8	0	0.136363636
65	8	0	0.147727273
70	9	0	0.159090909
75	9	0	0.170454545
80	10	0	0.181818182
85	11	0	0.193181818
90	11	0	0.204545455
95	12	0	0.215909091
100	13	0	0.227272727
105	13	0	0.238636364
110	14	0	0.25
115	15	0	0.261363636
120	15	0	0.272727273
125	16	0	0.284090909
130	17	0	0.295454545
135	17	0	0.306818182
140	18	0	0.318181818
145	19	0	0.329545455
150	19	0	0.340909091
155	20	0	0.352272727
160	21	0	0.363636364
165	21	0	0.375
170	22	0	0.386363636
175	23	0	0.397727273
180	23	0	0.409090909
185	24	0	0.420454545
190	25	0	0.431818182
195	25	0	0.443181818
200	26	0	0.454545455
205	27	0	0.465909091
210	28	0	0.477272727
215	28	0	0.488636364
220	29	0	0.5
225	30	0	0.511363636
230	30	0	0.522727273
235	31	0	0.534090909
240	32	0	0.545454545
245	33	0	0.556818182
250	33	0	0.568181818
255	34	0	0.579545455
260	35	0	0.590909091
265	35	0	0.602272727
270	36	0	0.613636364
275	37	0	0.625
280	37	0	0.636363636
285	38	0	0.647727273
290	39	0	0.659090909
295	39	0	0.670454545
300	40	0	0.681818182
305	41	0	0.693181818
310	41	0	0.704545455
315	42	0	0.715909091
320	43	0	0.727272727
325	44	0	0.738636364
330	44	0	0.75
335	45	0	0.761363636
340	46	0	0.772727273
345	46	0	0.784090909
350	47	0	0.795454545
355	48	0	0.806818182
360	48	0	0.818181818
365	49	0	0.829545455
370	50	0	0.840909091
375	50	0	0.852272727
380	51	0	0.863636364
385	52	0	0.875
390	53	0	0.886363636
395	53	0	0.897727273
400	54	0	0.909090909
405	55	0	0.920454545
410	56	0	0.931818182
415	57	0	0.943181818
420	58	0	0.954545455
425	58	0	0.965909091
430	59	0	0.977272727
435	60	0	0.988636364
440	61	0	1
445	62	0	1.01136364
450	62	0	1.02272727
455	63	0	1.03409091
460	64	0	1.04545455
465	65	0	1.05681818
470	65	0	1.06818182
475	66	0	1.07954545
480	67	0	1.09090909
485	68	0	1.10227273
490	68	0	1.11363636
495	69	0	1.125
500	70	0	1.13636364
505	71	0	1.14772727
